id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.0011769399723337843,0.4164803481626188,0.5747031407421004,0.277741379047753,2.389957821454028e-10,0.0033892264511256086,0.15955992451192957,6.671512498878012e-06,4.386632267629058e-05
2,0.0010285494820909385,0.004689425359734946,5.6092086734877246e-05,0.00014311146608077575,1.0511163383759977e-14,0.003103591089708327,0.004951014456854173,0.9991906797880803,0.00048097691433249143
3,1.0434932851417171e-05,0.0012677698034371649,6.1490182043450095e-06,0.05418260512032473,1.469984014119903e-13,0.9446531446233154,0.00047265535645781915,4.472096681147464e-05,1.828931759602347e-05
4,0.17235804843044664,0.46623996881679414,0.15550961978314937,0.018941503740519183,0.0710467843686802,0.06646405184782633,0.08732947176094082,0.16980868018436315,0.30322872429284564
5,2.05129206398957e-05,0.42597010944280295,0.2106158281455105,0.06506649813455366,4.761331451994807e-15,8.283136523102524e-05,0.003715153960899876,1.7646506654006492e-06,2.7034536383518025e-05
6,0.00025618528290830163,0.9483148570950388,0.21507635578869852,0.022735047415332818,0.002084759491594726,0.0029527945627900523,0.00584866859116977,0.00622845457618058,0.0009242941178753005
7,1.6064224315321255e-06,0.9002523922325504,0.1821004512000091,0.02124909045809132,7.619794203431174e-09,1.5002617548722807e-06,3.561101134404328e-06,1.348643992100607e-06,4.353980750580022e-06
8,7.972983994667186e-12,0.738768394545607,0.02627226360594173,0.014867855384634757,9.289468467910358e-19,2.9073647975219417e-10,1.0179171932222204e-07,1.4266266435900984e-11,5.498255147608248e-11
9,7.881493724943519e-06,0.34838353770166736,0.4062802107712455,0.014302613235405727,8.701151343827869e-17,0.00048725582070126673,0.019423790206544084,3.634127496513035e-05,2.6972112614746204e-06
10,0.00012649368748063444,0.21409360706182706,0.19081367604499275,0.04507542433932948,2.1474707612178696e-05,0.0006950615240103781,0.001567734199637511,0.0005085842211527234,0.001524919986047976
