id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.0005276756687757671,0.39472138469205326,0.43970771654021756,0.15237365562603158,0.0004697547879700364,0.0015548914313664587,0.009055197193217537,0.0008541596357368527,0.0007355644246310059
2,0.00019215731641199614,2.5315325652302156e-05,9.94178561483577e-06,7.026967253969344e-06,7.747246885515375e-06,6.477969609654772e-05,3.1044542770352585e-05,0.9996201607914202,4.182632789440664e-05
3,0.0001362518473765598,0.0013452384600938225,0.0002844640487166332,0.00785048736238439,7.616488502557978e-05,0.9891367081410677,0.00017322415059737954,0.0008350435224872012,0.00016241758225069814
4,0.05487159784248428,0.0655674251997097,0.02516766603680969,0.009317289196385048,0.02432176367509013,0.02351361789628105,0.05702352096195861,0.04268140081449988,0.6975357183767815
5,0.0006667345196231328,0.9651660826177784,0.024860238902412866,0.006151528885762232,0.00010483313504464194,0.00010127535255387537,0.0016553247301247726,0.0007789924239770571,0.0005149894327230479
6,9.870243331879372e-05,0.9941513332687604,0.005149534817854462,0.0001984000954557313,4.4281963084302505e-05,0.00011520965224600371,0.00015058288902632775,6.196652011833724e-05,2.998836013569408e-05
7,0.005772577633536034,0.9035598812035925,0.04561268820400183,0.006999917566679295,0.011833851046537959,0.004683198842497099,0.003789581766349803,0.010997121330675905,0.0067511824061295585
8,0.00015781404220456503,0.9957172463016679,0.003022113585733474,0.00048009776227507793,0.0001165289718208298,0.0001457909525774343,0.0002560934245961163,4.395752427689167e-05,6.035743484755688e-05
9,0.0003023487787966391,0.1392331500834075,0.8540149289905823,0.0037443853382501716,0.00018982915475190807,0.00038519775775123653,0.0016324558060419698,0.0003083868919244458,0.00018931719849373497
10,0.001363185994481887,0.735207751194353,0.21484362277627184,0.04304161839266777,0.0003910615007851655,0.0011540064789853244,0.0011033555263159022,0.0007438388575194999,0.002151559278619642
11,0.027645061049045655,0.005042005427445908,0.0015163642094162555,0.0026969520905462045,0.0013338446740601487,0.5510116805683758,0.0027722435838609754,0.0062199950862132465,0.4017618533110358
12,0.0009616081545828288,0.0006031040489516119,0.00035338186616755624,3.965942171860673e-05,2.8300552560620378e-05,0.0006242145443483869,7.489763021970322e-05,0.9957579522895443,0.0015568814919064806
13,0.0005790556118666399,0.8490574579300588,0.13601569868607705,0.0006118670600515654,0.00045335062710925736,0.0034837784390947778,0.002165353191186751,0.00663273481916455,0.0010007036353905736
14,0.0003005216725036325,0.00012243224391873318,0.00020037282360084585,0.00010406484418689236,5.241316983064327e-05,0.0010661651119425024,0.001223753151023887,0.9966967569360049,0.00023352004698782186
15,5.9515943714537135e-05,0.00011214103030114405,4.920210121088282e-05,3.9518125357320305e-05,0.9993872751626158,8.921377107162933e-05,0.00016729216614771723,6.438360168905326e-05,3.1458097891905996e-05
16,0.002007978049962576,0.008292680174090161,0.0027081209853327642,0.025889444051608045,0.00029074186039745924,0.3103599992028054,0.6474973904069532,0.0026044697791705223,0.00034917548967979684
17,6.612924294644579e-05,5.692069765333211e-05,0.00012615674941648074,4.413193399396598e-05,9.236598873851767e-05,0.999254699854477,8.600041610022219e-05,9.675693810427671e-05,0.00017683817856956548
18,0.0015950543087622573,0.7113950614034678,0.07792360010806153,0.1981703307421439,0.0009945572312296319,0.0039005362890425785,0.0014638545693946548,0.0015157890801881701,0.0030412162677095744
19,0.0026681146083872252,0.9723196924115028,0.0185889387307203,0.0014908709906634571,0.0003020127232174627,0.0010978411356466849,0.0006222505467991316,0.001710889722861327,0.0011993891302015086
20,0.0005575514672822487,0.2006189971568614,0.7361557693166404,0.059270544686720356,0.0007532539356496767,0.0005236601751025464,0.001341581902078061,0.0005248785839001922,0.0002537627757652106
