id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
1,0.21680255260245415,0.9993004991085219,0.9995512620093709,0.9986143808547907,9.466572203642672e-08,0.6075251035759287,0.9958373724847721,0.004053119060768069,0.010920558489167169
2,0.9846413522043697,0.7276885113448152,0.058204159196447385,0.05339399141359284,1.5438281003267538e-11,0.9947460585869851,0.9951231146698373,0.9999967512809051,0.9011926386582383
3,0.5178316867840785,0.2942523725326177,0.0006399121121918209,0.9999790330310463,3.831318950392376e-10,0.9999737892647049,0.9971202424064413,0.8424877691232197,0.7298312239932104
4,0.6301241504560912,0.7624316421923459,0.5259370302424945,0.10053113916672003,0.4489147404449011,0.3658331693812414,0.3911917376122143,0.6045929023424564,0.7616135098904402
5,0.04613797887809893,0.9999501687553527,0.9999208188639318,0.999817982650513,2.9503582659174935e-10,0.43483998641432525,0.9930251652638057,0.007120860807954252,0.06021850537041295
6,0.002922837997791538,0.9993981184513325,0.9945781932802517,0.8646228130102294,0.5715464763165568,0.0869455397685504,0.4623966688428963,0.13550375363314077,0.01013576740123319
7,0.0004767188730829414,0.9999993972511885,0.9999942858664627,0.9998928803084706,0.000982588758170686,0.0035193388652073293,0.06071580439359566,0.000977778644192131,0.0035079118538532197
8,3.3238463049767704e-07,0.9999999998287752,0.9999999962029711,0.9999999971269047,4.513901813670181e-09,0.0010277222124433613,0.9800402280680346,2.2787142272099565e-06,1.0815870146400579e-05
9,0.018651310124864328,0.9999697763206741,0.9999787561673809,0.9991461795649726,1.92411060596116e-11,0.7386171401398789,0.9990217812851463,0.08927840468778583,0.0052757558700506245
10,0.008089988656720752,0.9960511316122694,0.9962380323397991,0.9772375157878974,0.03554807535625346,0.12878059417721843,0.5725953015501979,0.060976342747779445,0.08274211007560646
11,0.9915881765943352,0.26725218218461727,0.012271887487554629,0.24578513937919294,4.336276225924138e-07,0.9980375614167688,0.9037648678965876,0.9473721124940098,0.9935519648242952
12,0.9796749800314394,0.1702394549463674,0.31965291945563756,0.30797717384440626,4.27539865434277e-10,0.9919973090438226,0.7724827975273908,0.9999440082081041,0.9933990652518904
13,0.01914127368443296,0.9939517203457928,0.9892998464266276,0.3952920568976769,0.20209001383955513,0.4115283036309235,0.5463450392339405,0.7556429629234058,0.007760862610360993
14,0.9994004076925854,0.5694903648893227,0.7408020752074059,0.0013659986085163742,5.620228079456405e-18,0.9998020906013111,0.9999381405862604,0.9999982609869559,0.9977302397501756
15,0.0011666857017708428,0.9877057108906785,0.8513778653287719,0.8915773034793198,0.9999999980224334,0.003132956169808815,0.007577163452604763,0.009971382677920146,0.0018476965698752761
16,0.19398116641990576,0.9950001026390048,0.9500118510735753,0.9991553669058737,5.174303242607826e-21,0.999996229340463,0.9999992280953139,0.9942314722777524,0.7519308991644887
17,0.4746357993066144,0.8587264062025038,0.9565279227156483,0.0383216282679509,3.0621438365225018e-09,0.9998562792855268,0.927805466767529,0.9665184739705291,0.963341328251648
18,0.06770158324550131,0.967615753288144,0.9377997680535636,0.8591950355649511,0.1527468145882799,0.39609265879115235,0.4359283889917139,0.13884036215670276,0.25373908170675163
19,0.15184950067079672,0.9790506816814257,0.9239517192909615,0.5148052431769917,0.3965711937785601,0.18085157534274607,0.27033046157659185,0.3489962475935426,0.24340951648818107
20,2.680500157036953e-05,0.999999812827012,0.999999788931354,0.9999997212177967,9.678140370052007e-10,0.012235323817726811,0.9947066313089031,0.00017539926510003014,0.0010385628195866523
21,0.9999981994235838,0.0002814643739271917,3.591048636930091e-09,0.6969715223337735,3.860285679482769e-14,0.9999999661722034,0.9999067140284462,0.9983964780436976,0.9999901644432075
22,0.9986507672588859,0.01522072088257925,1.3691108607543448e-06,0.5805111460530861,1.215347731202696e-09,0.9999994179899393,0.9997978690197723,0.9903563190999196,0.9775260933545316
23,0.000930981309118909,0.9993053315984536,0.9994315552483185,0.1845083741177229,0.8135936720959704,0.5268921592364281,0.35129694323056115,0.8418526315238931,0.0001338145535125252
24,0.6974866776926376,0.9999730084792586,0.9999948880182888,2.7126611410957622e-08,6.400566883438548e-33,0.9999998933632515,0.9999999957281613,0.9999999999971259,0.9977890567611848
25,0.9989549901587261,0.0002944913089951885,1.8727308373663376e-09,0.9984282460417457,3.1067510249155066e-08,0.9999993812031279,0.9994585990891623,0.9976184546526099,0.9871610024055565
26,3.223072277735473e-05,0.9999997983959663,0.9999997711703803,0.99996941137337,0.0009150778352099296,0.0013535796082273974,0.0602540520950621,0.0003750884384788659,0.0014637422718047474
27,0.9896037640164335,0.42453331180686005,0.03912847924832324,0.07807518024336668,2.0437462035348672e-05,0.9714757548536876,0.8621311054783103,0.9713776784280272,0.965461703742525
28,0.26323179269158037,0.9084308105195827,0.720974708426997,0.47886457454372877,0.2271616729407736,0.31906573833126817,0.5189778709733661,0.4359174636916332,0.5085444577400611
29,0.9999999999990838,0.9999996420503385,0.99999999342013,0.9069977522878598,2.601028373345505e-81,0.9999999999999996,1.0,0.9999999999831455,0.9999999977664387
30,0.020201181889375683,0.9977474186456308,0.9968475630920818,0.9842035620131333,0.0004893344800323426,0.21401367319787928,0.8395933533318185,0.13170588157140564,0.04989462991581173
31,0.7114704309236634,0.7977373922005676,0.6187238259597728,0.23401742445932874,1.3330478299540407e-07,0.9996419940342084,0.9654921964836947,0.8200879389041184,0.8137417328987586
32,0.6745232121257634,0.9141714120956417,0.8588039523903005,0.00034181847349862564,1.4653574282845104e-13,0.9986926147907145,0.9998386937115434,0.9999998493140064,0.8255042379095159
33,0.018381571119959913,0.9547002434995194,0.4859647701213086,0.6685521464121627,0.999999913504669,0.007148463985280929,0.02528624670394535,0.02447380762137876,0.023940198921050045
34,0.19608099621010736,0.7862748598624832,0.3196503729553601,0.8790947562027491,0.6631172807587332,0.37106464345325824,0.28134973366477956,0.5795813654453812,0.3423149225652463
35,0.12275294662071255,0.9665152647834591,0.9091953751571011,0.7615650406967592,0.3046300587303467,0.19109160588678964,0.5491957654281094,0.1695801488926458,0.2311802653277615
36,0.9999998265351807,0.00952808801049981,0.050449737520355656,0.002734772484379824,1.8946268615693676e-35,0.9999999999974709,0.9999999981998235,0.9999999999464575,0.9993723979156521
37,0.9944096440959719,0.004082253822845423,5.940427625871473e-07,0.8842424304221482,2.9793349599064776e-06,0.9999665986807248,0.9962825473346708,0.996388307147439,0.9786466690859996
38,0.9964342745400294,0.05371831150472973,0.5524000394898054,0.00788999412824998,9.815805898633607e-11,0.9933628527116843,0.9104900037219869,0.999989526194807,0.9977835061649016
39,0.026905131242937894,0.9943763954897945,0.9922387391984048,0.8385987912677823,0.2272669866319985,0.05716614853029762,0.4595858591619714,0.12216862888805671,0.1273230357973364
